Track,for,Noel,2007,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/29/2007,1:46:00,16.706,N,71.93,W,1
10/29/2007,1:47:59,16.707,N,71.932,W,1
10/29/2007,1:50:00,16.708,N,71.935,W,1
10/29/2007,1:52:00,16.708,N,71.937,W,1
10/29/2007,1:54:00,16.709,N,71.939,W,1
10/29/2007,1:55:59,16.71,N,71.941,W,1
10/29/2007,1:58:00,16.71,N,71.944,W,1
10/29/2007,2:00:00,16.711,N,71.946,W,1
10/29/2007,2:01:59,16.712,N,71.948,W,1
10/29/2007,2:03:59,16.713,N,71.95,W,1
10/29/2007,2:05:59,16.714,N,71.953,W,1
10/29/2007,2:08:00,16.715,N,71.955,W,1
10/29/2007,2:10:00,16.716,N,71.957,W,1
10/29/2007,2:12:00,16.717,N,71.959,W,1
10/29/2007,2:14:00,16.718,N,71.962,W,1
10/29/2007,2:15:59,16.719,N,71.964,W,1
10/29/2007,2:17:59,16.72,N,71.966,W,1
10/29/2007,2:19:59,16.721,N,71.968,W,1
10/29/2007,2:21:59,16.722,N,71.97,W,1
10/29/2007,2:24:00,16.723,N,71.972,W,1
10/29/2007,2:26:00,16.725,N,71.974,W,1
10/29/2007,2:28:00,16.726,N,71.977,W,1
10/29/2007,2:30:00,16.727,N,71.979,W,1
10/29/2007,2:31:59,16.728,N,71.981,W,1
10/29/2007,2:33:59,16.73,N,71.983,W,1
10/29/2007,2:35:59,16.731,N,71.985,W,1
10/29/2007,2:38:00,16.733,N,71.987,W,1
10/29/2007,2:40:00,16.734,N,71.989,W,1
10/29/2007,2:42:00,16.736,N,71.991,W,1
10/29/2007,2:44:00,16.737,N,71.993,W,1
10/29/2007,2:46:00,16.739,N,71.995,W,1
10/29/2007,2:47:59,16.741,N,71.997,W,1
10/29/2007,2:49:59,16.742,N,71.999,W,1
10/29/2007,2:51:59,16.744,N,72.001,W,1
10/29/2007,2:54:00,16.746,N,72.003,W,1
10/29/2007,2:56:00,16.748,N,72.005,W,1
10/29/2007,2:58:00,16.75,N,72.007,W,1
10/29/2007,3:00:00,16.752,N,72.009,W,1
10/29/2007,3:01:59,16.754,N,72.011,W,1
10/29/2007,3:03:59,16.756,N,72.013,W,1
10/29/2007,3:05:59,16.758,N,72.014,W,1
10/29/2007,3:08:00,16.76,N,72.016,W,1
10/29/2007,3:10:00,16.762,N,72.018,W,1
10/29/2007,3:12:00,16.764,N,72.02,W,1
10/29/2007,3:14:00,16.767,N,72.022,W,1
10/29/2007,3:15:59,16.769,N,72.024,W,1
10/29/2007,3:17:59,16.771,N,72.025,W,1
10/29/2007,3:19:59,16.774,N,72.027,W,1
10/29/2007,3:21:59,16.776,N,72.029,W,1
10/29/2007,3:24:00,16.779,N,72.031,W,1
10/29/2007,3:26:00,16.781,N,72.032,W,1
10/29/2007,3:28:00,16.784,N,72.034,W,1
10/29/2007,3:30:00,16.787,N,72.036,W,1
10/29/2007,3:31:59,16.789,N,72.038,W,1
10/29/2007,3:33:59,16.792,N,72.039,W,1
10/29/2007,3:35:59,16.795,N,72.041,W,1
10/29/2007,3:38:00,16.798,N,72.043,W,1
10/29/2007,3:40:00,16.801,N,72.044,W,1
10/29/2007,3:42:00,16.804,N,72.046,W,1
10/29/2007,3:44:00,16.807,N,72.047,W,1
10/29/2007,3:46:00,16.81,N,72.049,W,1
10/29/2007,3:47:59,16.813,N,72.051,W,1
10/29/2007,3:49:59,16.817,N,72.052,W,1
10/29/2007,3:51:59,16.82,N,72.054,W,1
10/29/2007,3:54:00,16.823,N,72.055,W,1
10/29/2007,3:56:00,16.827,N,72.057,W,1
10/29/2007,3:58:00,16.83,N,72.058,W,1
10/29/2007,4:00:00,16.834,N,72.059,W,1
10/29/2007,4:01:59,16.837,N,72.061,W,1
10/29/2007,4:03:59,16.841,N,72.062,W,1
10/29/2007,4:05:59,16.845,N,72.064,W,1
10/29/2007,4:07:59,16.849,N,72.065,W,1
10/29/2007,4:09:59,16.853,N,72.066,W,1
10/29/2007,4:11:59,16.856,N,72.068,W,1
10/29/2007,4:13:59,16.861,N,72.069,W,1
10/29/2007,4:16:00,16.865,N,72.07,W,1
10/29/2007,4:18:00,16.869,N,72.072,W,1
10/29/2007,4:20:00,16.873,N,72.073,W,1
10/29/2007,4:22:00,16.877,N,72.074,W,1
10/29/2007,4:24:00,16.882,N,72.075,W,1
10/29/2007,4:26:00,16.886,N,72.077,W,1
10/29/2007,4:28:00,16.89,N,72.078,W,1
10/29/2007,4:30:00,16.895,N,72.079,W,1
10/29/2007,4:31:59,16.9,N,72.08,W,1
10/29/2007,4:33:59,16.904,N,72.081,W,1
10/29/2007,4:35:59,16.909,N,72.082,W,1
10/29/2007,4:37:59,16.914,N,72.083,W,1
10/29/2007,4:39:59,16.919,N,72.085,W,1
10/29/2007,4:41:59,16.924,N,72.086,W,1
10/29/2007,4:43:59,16.929,N,72.087,W,1
10/29/2007,4:46:00,16.934,N,72.088,W,1
10/29/2007,4:48:00,16.939,N,72.089,W,1
10/29/2007,4:50:00,16.944,N,72.09,W,1
10/29/2007,4:52:00,16.95,N,72.09,W,1
10/29/2007,4:54:00,16.955,N,72.091,W,1
10/29/2007,4:56:00,16.96,N,72.092,W,1
10/29/2007,4:58:00,16.966,N,72.093,W,1
10/29/2007,5:00:00,16.972,N,72.094,W,1
10/29/2007,5:01:59,16.977,N,72.095,W,1
10/29/2007,5:03:59,16.983,N,72.096,W,1
10/29/2007,5:05:59,16.989,N,72.096,W,1
10/29/2007,5:07:59,16.995,N,72.097,W,1
10/29/2007,5:09:59,17.001,N,72.098,W,1
10/29/2007,5:11:59,17.007,N,72.099,W,1
10/29/2007,5:13:59,17.013,N,72.099,W,1
10/29/2007,5:16:00,17.02,N,72.1,W,1
10/29/2007,5:18:00,17.026,N,72.101,W,1
10/29/2007,5:20:00,17.032,N,72.101,W,1
10/29/2007,5:22:00,17.039,N,72.102,W,1
10/29/2007,5:24:00,17.046,N,72.102,W,1
10/29/2007,5:26:00,17.052,N,72.103,W,1
10/29/2007,5:28:00,17.059,N,72.103,W,1
10/29/2007,5:30:00,17.066,N,72.104,W,1
10/29/2007,5:31:59,17.073,N,72.104,W,1
10/29/2007,5:33:59,17.08,N,72.105,W,1
10/29/2007,5:35:59,17.087,N,72.105,W,1
10/29/2007,5:37:59,17.094,N,72.106,W,1
10/29/2007,5:39:59,17.101,N,72.106,W,1
10/29/2007,5:41:59,17.109,N,72.106,W,1
10/29/2007,5:43:59,17.116,N,72.107,W,1
10/29/2007,5:46:00,17.124,N,72.107,W,1
10/29/2007,5:48:00,17.131,N,72.107,W,1
10/29/2007,5:50:00,17.139,N,72.107,W,1
10/29/2007,5:52:00,17.147,N,72.108,W,1
10/29/2007,5:54:00,17.155,N,72.108,W,1
10/29/2007,5:56:00,17.163,N,72.108,W,1
10/29/2007,5:58:00,17.171,N,72.108,W,1
10/29/2007,6:00:00,17.179,N,72.108,W,1
10/29/2007,6:01:59,17.187,N,72.108,W,1
10/29/2007,6:03:59,17.196,N,72.108,W,1
10/29/2007,6:05:59,17.204,N,72.108,W,1
10/29/2007,6:07:59,17.213,N,72.108,W,1
10/29/2007,6:09:59,17.221,N,72.108,W,1
10/29/2007,6:11:59,17.23,N,72.108,W,1
10/29/2007,6:13:59,17.239,N,72.108,W,1
10/29/2007,6:16:00,17.248,N,72.108,W,1
10/29/2007,6:18:00,17.257,N,72.108,W,1
10/29/2007,6:20:00,17.266,N,72.108,W,1
10/29/2007,6:22:00,17.275,N,72.107,W,1
10/29/2007,6:24:00,17.285,N,72.107,W,1
10/29/2007,6:26:00,17.294,N,72.107,W,1
10/29/2007,6:28:00,17.304,N,72.107,W,1
10/29/2007,6:30:00,17.313,N,72.106,W,1
10/29/2007,6:31:59,17.323,N,72.106,W,1
10/29/2007,6:33:59,17.333,N,72.106,W,1
10/29/2007,6:35:59,17.343,N,72.105,W,1
10/29/2007,6:37:59,17.353,N,72.105,W,1
10/29/2007,6:39:59,17.363,N,72.104,W,1
10/29/2007,6:41:59,17.373,N,72.104,W,1
10/29/2007,6:43:59,17.384,N,72.103,W,1
10/29/2007,6:46:00,17.394,N,72.103,W,1
10/29/2007,6:48:00,17.405,N,72.102,W,1
10/29/2007,6:50:00,17.415,N,72.102,W,1
10/29/2007,6:52:00,17.426,N,72.101,W,1
10/29/2007,6:54:00,17.437,N,72.1,W,1
10/29/2007,6:56:00,17.448,N,72.1,W,1
10/29/2007,6:58:00,17.459,N,72.099,W,1
10/29/2007,7:00:00,17.47,N,72.098,W,1
10/29/2007,7:01:59,17.481,N,72.097,W,1
10/29/2007,7:03:59,17.493,N,72.096,W,1
10/29/2007,7:05:59,17.504,N,72.096,W,1
10/29/2007,7:07:59,17.516,N,72.095,W,1
10/29/2007,7:09:59,17.528,N,72.094,W,1
10/29/2007,7:11:59,17.54,N,72.093,W,1
10/29/2007,7:13:59,17.552,N,72.092,W,1
10/29/2007,7:16:00,17.564,N,72.091,W,1
10/29/2007,7:18:00,17.576,N,72.09,W,1
10/29/2007,7:19:10,17.583,N,72.089,W,1
10/29/2007,7:21:10,17.591,N,72.095,W,1
10/29/2007,7:23:10,17.599,N,72.102,W,1
10/29/2007,7:25:10,17.607,N,72.108,W,1
10/29/2007,7:27:10,17.614,N,72.115,W,1
10/29/2007,7:29:10,17.622,N,72.121,W,1
10/29/2007,7:31:10,17.63,N,72.128,W,1
10/29/2007,7:33:09,17.638,N,72.134,W,1
10/29/2007,7:35:09,17.646,N,72.141,W,1
10/29/2007,7:37:09,17.654,N,72.147,W,1
10/29/2007,7:39:09,17.662,N,72.153,W,1
10/29/2007,7:41:09,17.669,N,72.16,W,1
10/29/2007,7:43:09,17.677,N,72.166,W,1
10/29/2007,7:45:09,17.685,N,72.173,W,1
10/29/2007,7:47:09,17.693,N,72.179,W,1
10/29/2007,7:49:10,17.701,N,72.186,W,1
10/29/2007,7:51:10,17.709,N,72.192,W,1
10/29/2007,7:53:10,17.717,N,72.199,W,1
10/29/2007,7:55:10,17.724,N,72.205,W,1
10/29/2007,7:57:10,17.732,N,72.211,W,1
10/29/2007,7:59:10,17.74,N,72.218,W,1
10/29/2007,8:01:10,17.748,N,72.224,W,1
10/29/2007,8:03:10,17.756,N,72.231,W,1
10/29/2007,8:05:09,17.764,N,72.237,W,1
10/29/2007,8:07:10,17.772,N,72.244,W,1
10/29/2007,8:09:09,17.779,N,72.25,W,1
10/29/2007,8:11:10,17.787,N,72.256,W,1
10/29/2007,8:13:09,17.795,N,72.263,W,1
10/29/2007,8:15:10,17.803,N,72.269,W,1
10/29/2007,8:17:09,17.811,N,72.276,W,1
10/29/2007,8:19:10,17.819,N,72.282,W,1
10/29/2007,8:21:09,17.827,N,72.289,W,1
10/29/2007,8:23:10,17.834,N,72.295,W,1
10/29/2007,8:25:09,17.842,N,72.302,W,1
10/29/2007,8:27:10,17.85,N,72.308,W,1
10/29/2007,8:29:09,17.858,N,72.314,W,1
10/29/2007,8:31:10,17.866,N,72.321,W,1
10/29/2007,8:33:10,17.874,N,72.327,W,1
10/29/2007,8:35:09,17.881,N,72.334,W,1
10/29/2007,8:37:10,17.889,N,72.34,W,1
10/29/2007,8:39:09,17.897,N,72.347,W,1
10/29/2007,8:41:10,17.905,N,72.353,W,1
10/29/2007,8:43:09,17.913,N,72.36,W,1
10/29/2007,8:45:10,17.921,N,72.366,W,1
10/29/2007,8:47:09,17.929,N,72.372,W,1
10/29/2007,8:49:10,17.936,N,72.379,W,1
10/29/2007,8:51:09,17.944,N,72.385,W,1
10/29/2007,8:53:10,17.952,N,72.392,W,1
10/29/2007,8:55:09,17.96,N,72.398,W,1
10/29/2007,8:57:10,17.968,N,72.405,W,1
10/29/2007,8:59:09,17.976,N,72.411,W,1
10/29/2007,9:01:10,17.984,N,72.418,W,1
10/29/2007,9:03:10,17.991,N,72.424,W,1
10/29/2007,9:05:09,17.999,N,72.43,W,1
10/29/2007,9:07:10,18.007,N,72.437,W,1
10/29/2007,9:09:09,18.015,N,72.443,W,1
10/29/2007,9:11:10,18.023,N,72.45,W,1
10/29/2007,9:13:09,18.031,N,72.456,W,1
10/29/2007,9:15:10,18.039,N,72.463,W,1
10/29/2007,9:17:09,18.046,N,72.469,W,1
10/29/2007,9:19:10,18.054,N,72.476,W,1
10/29/2007,9:21:09,18.062,N,72.482,W,1
10/29/2007,9:23:10,18.07,N,72.488,W,1
10/29/2007,9:25:09,18.078,N,72.495,W,1
10/29/2007,9:27:10,18.086,N,72.501,W,1
10/29/2007,9:29:09,18.094,N,72.508,W,1
10/29/2007,9:31:10,18.101,N,72.514,W,1
10/29/2007,9:33:10,18.109,N,72.521,W,1
10/29/2007,9:35:09,18.117,N,72.527,W,1
10/29/2007,9:37:10,18.125,N,72.534,W,1
10/29/2007,9:39:09,18.133,N,72.54,W,1
10/29/2007,9:41:10,18.141,N,72.546,W,1
10/29/2007,9:43:09,18.149,N,72.553,W,1
10/29/2007,9:45:10,18.156,N,72.559,W,1
10/29/2007,9:47:09,18.164,N,72.566,W,1
10/29/2007,9:49:10,18.172,N,72.572,W,1
10/29/2007,9:51:09,18.18,N,72.579,W,1
10/29/2007,9:53:10,18.188,N,72.585,W,1
10/29/2007,9:55:09,18.196,N,72.591,W,1
10/29/2007,9:57:10,18.204,N,72.598,W,1
10/29/2007,9:59:09,18.211,N,72.604,W,1
10/29/2007,10:01:10,18.219,N,72.611,W,1
10/29/2007,10:03:10,18.227,N,72.617,W,1
10/29/2007,10:05:09,18.235,N,72.624,W,1
10/29/2007,10:07:10,18.243,N,72.63,W,1
10/29/2007,10:09:09,18.251,N,72.637,W,1
10/29/2007,10:11:10,18.259,N,72.643,W,1
10/29/2007,10:13:09,18.266,N,72.649,W,1
10/29/2007,10:15:10,18.274,N,72.656,W,1
10/29/2007,10:17:09,18.282,N,72.662,W,1
10/29/2007,10:19:10,18.29,N,72.669,W,1
10/29/2007,10:21:09,18.298,N,72.675,W,1
10/29/2007,10:23:10,18.306,N,72.682,W,1
10/29/2007,10:25:09,18.314,N,72.688,W,1
10/29/2007,10:27:10,18.321,N,72.695,W,1
10/29/2007,10:29:09,18.329,N,72.701,W,1
10/29/2007,10:31:10,18.337,N,72.707,W,1
10/29/2007,10:33:10,18.345,N,72.714,W,1
10/29/2007,10:35:09,18.353,N,72.72,W,1
10/29/2007,10:37:10,18.361,N,72.727,W,1
10/29/2007,10:39:09,18.368,N,72.733,W,1
10/29/2007,10:41:10,18.376,N,72.74,W,1
10/29/2007,10:43:09,18.384,N,72.746,W,1
10/29/2007,10:45:10,18.392,N,72.753,W,1
10/29/2007,10:47:09,18.4,N,72.759,W,1
10/29/2007,10:49:10,18.408,N,72.765,W,1
10/29/2007,10:51:09,18.416,N,72.772,W,1
10/29/2007,10:53:10,18.423,N,72.778,W,1
10/29/2007,10:55:09,18.431,N,72.785,W,1
10/29/2007,10:57:10,18.439,N,72.791,W,1
10/29/2007,10:59:09,18.447,N,72.798,W,1
10/29/2007,11:01:10,18.455,N,72.804,W,1
10/29/2007,11:03:10,18.463,N,72.811,W,1
10/29/2007,11:05:09,18.471,N,72.817,W,1
10/29/2007,11:07:10,18.478,N,72.823,W,1
10/29/2007,11:09:09,18.486,N,72.83,W,1
10/29/2007,11:11:10,18.494,N,72.836,W,1
10/29/2007,11:13:09,18.502,N,72.843,W,1
10/29/2007,11:15:10,18.51,N,72.849,W,1
10/29/2007,11:17:09,18.518,N,72.856,W,1
10/29/2007,11:19:10,18.526,N,72.862,W,1
10/29/2007,11:21:09,18.533,N,72.869,W,1
10/29/2007,11:23:10,18.541,N,72.875,W,1
10/29/2007,11:25:09,18.549,N,72.881,W,1
10/29/2007,11:27:10,18.557,N,72.888,W,1
10/29/2007,11:29:09,18.565,N,72.894,W,1
10/29/2007,11:31:10,18.573,N,72.901,W,1
10/29/2007,11:33:10,18.581,N,72.907,W,1
10/29/2007,11:35:09,18.588,N,72.914,W,1
10/29/2007,11:37:10,18.596,N,72.92,W,1
10/29/2007,11:39:09,18.604,N,72.927,W,1
10/29/2007,11:41:10,18.612,N,72.933,W,1
10/29/2007,11:43:09,18.62,N,72.939,W,1
10/29/2007,11:45:10,18.628,N,72.946,W,1
10/29/2007,11:47:09,18.636,N,72.952,W,1
10/29/2007,11:49:10,18.643,N,72.959,W,1
10/29/2007,11:51:09,18.651,N,72.965,W,1
10/29/2007,11:53:10,18.659,N,72.972,W,1
10/29/2007,11:55:09,18.667,N,72.978,W,1
10/29/2007,11:57:10,18.675,N,72.985,W,1
10/29/2007,11:59:09,18.683,N,72.991,W,1
10/29/2007,12:01:10,18.691,N,72.997,W,1
10/29/2007,12:03:10,18.698,N,73.004,W,1
10/29/2007,12:05:09,18.706,N,73.01,W,1
10/29/2007,12:07:10,18.714,N,73.017,W,1
10/29/2007,12:09:09,18.722,N,73.023,W,1
10/29/2007,12:11:10,18.73,N,73.03,W,1
10/29/2007,12:13:09,18.738,N,73.036,W,1
10/29/2007,12:15:10,18.746,N,73.042,W,1
10/29/2007,12:17:09,18.753,N,73.049,W,1
10/29/2007,12:19:10,18.761,N,73.055,W,1
10/29/2007,12:21:09,18.769,N,73.062,W,1
10/29/2007,12:23:10,18.777,N,73.068,W,1
10/29/2007,12:25:09,18.785,N,73.075,W,1
10/29/2007,12:27:10,18.793,N,73.081,W,1
10/29/2007,12:29:09,18.801,N,73.088,W,1
10/29/2007,12:31:10,18.808,N,73.094,W,1
10/29/2007,12:33:10,18.816,N,73.1,W,1
10/29/2007,12:35:09,18.824,N,73.107,W,1
10/29/2007,12:37:10,18.832,N,73.113,W,1
10/29/2007,12:39:09,18.84,N,73.12,W,1
10/29/2007,12:41:10,18.848,N,73.126,W,1
10/29/2007,12:43:09,18.856,N,73.133,W,1
10/29/2007,12:45:10,18.863,N,73.139,W,1
10/29/2007,12:47:09,18.871,N,73.146,W,1
10/29/2007,12:49:10,18.879,N,73.152,W,1
10/29/2007,12:51:09,18.887,N,73.158,W,1
10/29/2007,12:53:10,18.895,N,73.165,W,1
10/29/2007,12:55:09,18.903,N,73.171,W,1
10/29/2007,12:57:10,18.91,N,73.178,W,1
10/29/2007,12:59:09,18.918,N,73.184,W,1
10/29/2007,13:01:10,18.926,N,73.191,W,1
10/29/2007,13:03:10,18.934,N,73.197,W,1
10/29/2007,13:05:09,18.942,N,73.204,W,1
10/29/2007,13:07:10,18.95,N,73.21,W,1
10/29/2007,13:09:09,18.958,N,73.216,W,1
10/29/2007,13:11:10,18.965,N,73.223,W,1
10/29/2007,13:13:09,18.973,N,73.229,W,1
10/29/2007,13:15:10,18.981,N,73.236,W,1
10/29/2007,13:17:09,18.989,N,73.242,W,1
10/29/2007,13:19:10,18.997,N,73.249,W,1
10/29/2007,13:21:09,19.005,N,73.255,W,1
10/29/2007,13:23:10,19.013,N,73.262,W,1
10/29/2007,13:25:09,19.02,N,73.268,W,1
10/29/2007,13:27:10,19.028,N,73.274,W,1
10/29/2007,13:29:09,19.036,N,73.281,W,1
10/29/2007,13:31:10,19.044,N,73.287,W,1
10/29/2007,13:33:10,19.052,N,73.294,W,1
10/29/2007,13:35:09,19.06,N,73.3,W,1
10/29/2007,13:37:10,19.068,N,73.307,W,1
10/29/2007,13:39:09,19.075,N,73.313,W,1
10/29/2007,13:41:10,19.083,N,73.32,W,1
10/29/2007,13:43:09,19.091,N,73.326,W,1
10/29/2007,13:45:10,19.099,N,73.332,W,1
10/29/2007,13:47:09,19.107,N,73.339,W,1
10/29/2007,13:49:10,19.115,N,73.345,W,1
10/29/2007,13:51:09,19.123,N,73.352,W,1
10/29/2007,13:53:10,19.13,N,73.358,W,1
10/29/2007,13:55:09,19.138,N,73.365,W,1
10/29/2007,13:57:10,19.146,N,73.371,W,1
10/29/2007,13:59:09,19.154,N,73.378,W,1
10/29/2007,14:01:10,19.162,N,73.384,W,1
10/29/2007,14:03:10,19.17,N,73.39,W,1
10/29/2007,14:05:09,19.178,N,73.397,W,1
10/29/2007,14:07:10,19.185,N,73.403,W,1
10/29/2007,14:09:09,19.193,N,73.41,W,1
10/29/2007,14:11:10,19.201,N,73.416,W,1
10/29/2007,14:13:09,19.209,N,73.423,W,1
10/29/2007,14:15:10,19.217,N,73.429,W,1
10/29/2007,14:17:09,19.225,N,73.435,W,1
10/29/2007,14:19:10,19.233,N,73.442,W,1
10/29/2007,14:21:09,19.24,N,73.448,W,1
10/29/2007,14:23:10,19.248,N,73.455,W,1
10/29/2007,14:25:09,19.256,N,73.461,W,1
10/29/2007,14:27:10,19.264,N,73.468,W,1
10/29/2007,14:29:09,19.272,N,73.474,W,1
10/29/2007,14:31:10,19.28,N,73.481,W,1
10/29/2007,14:33:10,19.288,N,73.487,W,1
10/29/2007,14:35:09,19.295,N,73.493,W,1
10/29/2007,14:37:10,19.303,N,73.5,W,1
10/29/2007,14:39:09,19.311,N,73.506,W,1
10/29/2007,14:41:10,19.319,N,73.513,W,1
10/29/2007,14:43:09,19.327,N,73.519,W,1
10/29/2007,14:45:10,19.335,N,73.526,W,1
10/29/2007,14:47:09,19.343,N,73.532,W,1
10/29/2007,14:49:10,19.35,N,73.539,W,1
10/29/2007,14:51:09,19.358,N,73.545,W,1
10/29/2007,14:53:10,19.366,N,73.551,W,1
10/29/2007,14:55:09,19.374,N,73.558,W,1
10/29/2007,14:57:10,19.382,N,73.564,W,1
10/29/2007,14:59:09,19.39,N,73.571,W,1
10/29/2007,15:01:10,19.397,N,73.577,W,1
10/29/2007,15:03:10,19.405,N,73.584,W,1
10/29/2007,15:05:09,19.413,N,73.59,W,1
10/29/2007,15:07:10,19.421,N,73.597,W,1
10/29/2007,15:09:09,19.429,N,73.603,W,1
10/29/2007,15:11:10,19.437,N,73.609,W,1
10/29/2007,15:13:09,19.445,N,73.616,W,1
10/29/2007,15:15:10,19.452,N,73.622,W,1
10/29/2007,15:17:09,19.46,N,73.629,W,1
10/29/2007,15:19:10,19.468,N,73.635,W,1
10/29/2007,15:21:09,19.476,N,73.642,W,1
10/29/2007,15:23:10,19.484,N,73.648,W,1
10/29/2007,15:25:09,19.492,N,73.655,W,1
10/29/2007,15:27:10,19.5,N,73.661,W,1
10/29/2007,15:29:09,19.507,N,73.667,W,1
10/29/2007,15:31:10,19.515,N,73.674,W,1
10/29/2007,15:33:10,19.523,N,73.68,W,1
10/29/2007,15:35:09,19.531,N,73.687,W,1
10/29/2007,15:37:10,19.539,N,73.693,W,1
10/29/2007,15:39:09,19.547,N,73.7,W,1
10/29/2007,15:41:10,19.555,N,73.706,W,1
10/29/2007,15:43:09,19.562,N,73.713,W,1
10/29/2007,15:45:10,19.57,N,73.719,W,1
10/29/2007,15:47:09,19.578,N,73.725,W,1
10/29/2007,15:49:10,19.586,N,73.732,W,1
10/29/2007,15:51:09,19.594,N,73.738,W,1
10/29/2007,15:53:10,19.602,N,73.745,W,1
10/29/2007,15:55:09,19.61,N,73.751,W,1
10/29/2007,15:57:10,19.617,N,73.758,W,1
10/29/2007,15:59:09,19.625,N,73.764,W,1
10/29/2007,16:01:09,19.633,N,73.77,W,1
10/29/2007,16:03:10,19.641,N,73.777,W,1
10/29/2007,16:05:09,19.649,N,73.783,W,1
10/29/2007,16:07:09,19.657,N,73.79,W,1
10/29/2007,16:09:10,19.665,N,73.796,W,1
10/29/2007,16:11:10,19.672,N,73.803,W,1
10/29/2007,16:13:09,19.68,N,73.809,W,1
10/29/2007,16:15:09,19.688,N,73.816,W,1
10/29/2007,16:17:10,19.696,N,73.822,W,1
10/29/2007,16:19:10,19.704,N,73.828,W,1
10/29/2007,16:21:09,19.712,N,73.835,W,1
10/29/2007,16:23:09,19.72,N,73.841,W,1
10/29/2007,16:25:10,19.727,N,73.848,W,1
10/29/2007,16:27:10,19.735,N,73.854,W,1
10/29/2007,16:29:09,19.743,N,73.861,W,1
10/29/2007,16:31:09,19.751,N,73.867,W,1
10/29/2007,16:33:10,19.759,N,73.874,W,1
10/29/2007,16:35:09,19.767,N,73.88,W,1
10/29/2007,16:37:09,19.775,N,73.886,W,1
10/29/2007,16:39:10,19.782,N,73.893,W,1
10/29/2007,16:41:10,19.79,N,73.899,W,1
10/29/2007,16:43:09,19.798,N,73.906,W,1
10/29/2007,16:45:09,19.806,N,73.912,W,1
10/29/2007,16:47:10,19.814,N,73.919,W,1
10/29/2007,16:49:10,19.822,N,73.925,W,1
10/29/2007,16:51:09,19.83,N,73.932,W,1
10/29/2007,16:53:09,19.837,N,73.938,W,1
10/29/2007,16:55:10,19.845,N,73.944,W,1
10/29/2007,16:57:10,19.853,N,73.951,W,1
